SalesAmount,TotalProductCost,ProductStandardCost,UnitPriceDiscountPct,ExtendedAmount,UnitPrice,OrderQuantity,SalesTerritoryId,OrderDate,ProductId,SalesOrderLineId,Channel,SalesOrder,CustomerId,ResellerId
183.94,181.49,181.49,0,183.94,183.94,1,6,2018-07-09,270,44283014,,,-1,227
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2018-07-09,310,44283015,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-07-09,324,44283016,,,-1,227
713.8,704.28,352.14,0,713.8,356.9,2,6,2018-07-09,276,44283017,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-07-09,330,44283018,,,-1,227
551.81,544.46,181.49,0,551.81,183.94,3,6,2018-07-09,262,44283019,,,-1,227
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,2018-07-09,332,44283020,,,-1,227
1516.15,1495.94,747.97,0,1516.15,758.08,2,6,2018-07-09,238,44283021,,,-1,227
40.37,24.06,12.03,0,40.37,20.19,2,6,2018-07-09,220,44283022,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-07-09,340,44283023,,,-1,227
183.94,181.49,181.49,0,183.94,183.94,1,6,2018-07-09,266,44283024,,,-1,227
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-07-09,334,44283025,,,-1,227
5248.76,5308.25,884.71,0,5248.76,874.79,6,6,2018-07-09,315,44283026,,,-1,227
357.16,352.4,176.2,0,357.16,178.58,2,6,2018-07-09,285,44283027,,,-1,227
60.56,36.08,12.03,0,60.56,20.19,3,1,2018-08-09,212,44284001,,,-1,146
28.84,31.72,31.72,0,28.84,28.84,1,1,2018-08-09,232,44284002,,,-1,146
14174.96,13286.66,1898.09,0,14174.96,2024.99,7,1,2018-08-09,351,44284003,,,-1,146
114.17,78.11,3.4,0,120.18,5.23,23,1,2018-08-09,218,44284004,,,-1,146
144.2,158.62,31.72,0,144.2,28.84,5,1,2018-08-09,229,44284005,,,-1,146
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,1,2018-08-09,345,44284006,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2018-08-09,347,44284007,,,-1,146
60.56,36.08,12.03,0,60.56,20.19,3,1,2018-08-09,215,44284008,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2018-08-09,344,44284009,,,-1,146
28.84,31.72,31.72,0,28.84,28.84,1,1,2018-08-09,235,44284010,,,-1,146
20249.94,18980.94,1898.09,0,20249.94,2024.99,10,1,2018-08-09,349,44284011,,,-1,146
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,2018-08-09,348,44284012,,,-1,146
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,2018-08-09,350,44284013,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2018-08-09,346,44284014,,,-1,146
80.75,48.11,12.03,0,80.75,20.19,4,1,2018-08-09,220,44284015,,,-1,146
5.19,5.71,5.71,0,5.19,5.19,1,1,2018-08-09,223,44284016,,,-1,146
64.8,40.76,3.4,0,66.12,5.51,12,1,2018-09-09,218,44285001,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2018-09-09,348,44285002,,,-1,397
34.2,20.38,3.4,0,34.2,5.7,6,1,2018-09-09,219,44285003,,,-1,397
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,1,2018-09-09,344,44285004,,,-1,397
2456.1,2120.43,706.81,0,2456.1,818.7,3,1,2018-09-09,292,44285005,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2018-09-09,351,44285006,,,-1,397
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2018-09-09,347,44285007,,,-1,397
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,1,2018-09-09,346,44285008,,,-1,397
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2018-09-09,345,44285009,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2018-09-09,349,44285010,,,-1,397
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,1,2018-09-09,350,44285011,,,-1,397
1429.41,1234.06,617.03,0,1429.41,714.7,2,1,2018-09-09,296,44285012,,,-1,397
2890.38,2495.36,623.84,0,2890.38,722.59,4,1,2018-09-09,307,44285013,,,-1,397
874.79,884.71,884.71,0,874.79,874.79,1,4,2018-09-09,317,44286001,,,-1,511
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2018-09-09,314,44286002,,,-1,511
419.46,413.15,413.15,0,419.46,419.46,1,4,2018-09-09,330,44286003,,,-1,511
838.92,826.29,413.15,0,838.92,419.46,2,4,2018-09-09,334,44286004,,,-1,511
419.46,413.15,413.15,0,419.46,419.46,1,4,2018-09-09,328,44286005,,,-1,511
838.92,826.29,413.15,0,838.92,419.46,2,4,2018-09-09,338,44286006,,,-1,511
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,3,2018-09-09,346,44287001,,,-1,646
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,3,2018-09-09,350,44287002,,,-1,646
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,3,2018-09-09,349,44287003,,,-1,646
17.1,10.19,3.4,0,17.1,5.7,3,3,2018-09-09,218,44287004,,,-1,646
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,3,2018-09-09,344,44287005,,,-1,646
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2018-10-09,324,44288001,,,-1,514
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-10-09,340,44288002,,,-1,514
735.75,725.94,181.49,0,735.75,183.94,4,6,2018-10-09,262,44288003,,,-1,514
28.84,31.72,31.72,0,28.84,28.84,1,6,2018-10-09,235,44288004,,,-1,514
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-10-09,319,44288005,,,-1,514
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,2018-10-09,322,44288006,,,-1,514
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-10-09,336,44288007,,,-1,514
758.08,747.97,747.97,0,758.08,758.08,1,6,2018-10-09,238,44288008,,,-1,514
115.36,126.9,31.72,0,115.36,28.84,4,6,2018-10-09,232,44288009,,,-1,514
20.19,12.03,12.03,0,20.19,20.19,1,6,2018-10-09,220,44288010,,,-1,514
919.69,907.43,181.49,0,919.69,183.94,5,6,2018-10-09,270,44288011,,,-1,514
1070.69,1056.42,352.14,0,1070.69,356.9,3,6,2018-10-09,276,44288012,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2018-10-09,334,44288013,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2018-10-09,317,44288014,,,-1,514
535.74,528.6,176.2,0,535.74,178.58,3,6,2018-10-09,285,44288015,,,-1,514
10.37,11.41,5.71,0,10.37,5.19,2,6,2018-10-09,223,44288016,,,-1,514
2097.29,2065.73,413.15,0,2097.29,419.46,5,6,2018-10-09,332,44288017,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2018-10-09,315,44288018,,,-1,514
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-10-09,342,44288019,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2018-10-09,338,44288020,,,-1,514
60.56,36.08,12.03,0,60.56,20.19,3,6,2018-10-09,212,44288021,,,-1,514
28.84,31.72,31.72,0,28.84,28.84,1,6,2018-10-09,229,44288022,,,-1,514
892.9,881,176.2,0,892.9,178.58,5,6,2018-10-09,253,44288023,,,-1,514
551.81,544.46,181.49,0,551.81,183.94,3,6,2018-10-09,264,44288024,,,-1,514
551.81,544.46,181.49,0,551.81,183.94,3,6,2018-10-09,272,44288025,,,-1,514
2274.23,2243.9,747.97,0,2274.23,758.08,3,6,2018-10-09,241,44288026,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2018-10-09,328,44288027,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2018-10-09,316,44288028,,,-1,514
80.75,48.11,12.03,0,80.75,20.19,4,6,2018-10-09,215,44288029,,,-1,514
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,2018-10-09,326,44288030,,,-1,514
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,6,2018-10-09,310,44288031,,,-1,514
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-10-09,330,44288032,,,-1,514
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2018-10-09,314,44288033,,,-1,514
178.58,176.2,176.2,0,178.58,178.58,1,6,2018-10-09,279,44288034,,,-1,514
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,3,2018-10-09,348,44289001,,,-1,504
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,3,2018-10-09,344,44289002,,,-1,504
17.1,10.19,3.4,0,17.1,5.7,3,3,2018-10-09,218,44289003,,,-1,504
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2018-10-09,319,44290001,,,-1,383
419.46,413.15,413.15,0,419.46,419.46,1,4,2018-10-09,342,44290002,,,-1,383
419.46,413.15,413.15,0,419.46,419.46,1,4,2018-10-09,322,44290003,,,-1,383
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2018-10-09,326,44290004,,,-1,383
2890.38,2495.36,623.84,0,2890.38,722.59,4,1,2018-10-09,288,44291001,,,-1,578
1619.52,1398.19,699.09,0,1619.52,809.76,2,1,2018-10-09,299,44291002,,,-1,578
5.19,5.71,5.71,0,5.19,5.19,1,3,2018-10-09,223,44292001,,,-1,643
1258.38,1239.44,413.15,0,1258.38,419.46,3,3,2018-10-09,342,44292002,,,-1,643
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-10-09,332,44292003,,,-1,643
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,2018-10-09,319,44292004,,,-1,643
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-11-09,340,44293001,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-11-09,320,44293002,,,-1,618
735.75,725.94,181.49,0,735.75,183.94,4,2,2018-11-09,262,44293003,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-11-09,334,44293004,,,-1,618
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,2,2018-11-09,314,44293005,,,-1,618
10.37,11.41,5.71,0,10.37,5.19,2,2,2018-11-09,223,44293006,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-11-09,324,44293007,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-11-09,328,44293008,,,-1,618
183.94,181.49,181.49,0,183.94,183.94,1,2,2018-11-09,270,44293009,,,-1,618
80.75,48.11,12.03,0,80.75,20.19,4,2,2018-11-09,215,44293010,,,-1,618
20.19,12.03,12.03,0,20.19,20.19,1,2,2018-11-09,212,44293011,,,-1,618
57.68,63.45,31.72,0,57.68,28.84,2,2,2018-11-09,229,44293012,,,-1,618
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,2018-11-09,312,44293013,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-11-09,326,44293014,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-11-09,330,44293015,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-11-09,322,44293016,,,-1,618
1677.84,1652.59,413.15,0,1677.84,419.46,4,2,2018-11-09,336,44293017,,,-1,618
874.79,884.71,884.71,0,874.79,874.79,1,2,2018-11-09,315,44293018,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-11-09,338,44293019,,,-1,618
57.68,63.45,31.72,0,57.68,28.84,2,2,2018-11-09,235,44293020,,,-1,618
57.68,63.45,31.72,0,57.68,28.84,2,2,2018-11-09,232,44293021,,,-1,618
178.58,176.2,176.2,0,178.58,178.58,1,2,2018-11-09,285,44293022,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-11-09,332,44293023,,,-1,618
874.79,884.71,884.71,0,874.79,874.79,1,2,2018-11-09,316,44293024,,,-1,618
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,2,2018-11-09,313,44293025,,,-1,618
714.7,617.03,617.03,0,714.7,714.7,1,6,2018-11-09,296,44294001,,,-1,119
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,6,2018-11-09,348,44294002,,,-1,119
89.35,61.13,3.4,0,94.05,5.23,18,6,2018-11-09,218,44294003,,,-1,119
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,6,2018-11-09,347,44294004,,,-1,119
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,6,2018-11-09,344,44294005,,,-1,119
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,6,2018-11-09,351,44294006,,,-1,119
722.59,623.84,623.84,0,722.59,722.59,1,6,2018-11-09,307,44294007,,,-1,119
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,6,2018-11-09,349,44294008,,,-1,119
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,6,2018-11-09,350,44294009,,,-1,119
1637.4,1413.62,706.81,0,1637.4,818.7,2,6,2018-11-09,292,44294010,,,-1,119
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,6,2018-11-09,346,44294011,,,-1,119
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-11-09,342,44295001,,,-1,83
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-11-09,332,44295002,,,-1,83
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-11-09,326,44295003,,,-1,83
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-11-09,322,44295004,,,-1,83
57.68,63.45,31.72,0,57.68,28.84,2,6,2018-11-09,232,44295005,,,-1,83
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-11-09,324,44295006,,,-1,83
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-11-09,319,44295007,,,-1,83
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2018-11-09,315,44295008,,,-1,83
10.37,11.41,5.71,0,10.37,5.19,2,6,2018-11-09,223,44295009,,,-1,83
178.58,176.2,176.2,0,178.58,178.58,1,3,2018-11-09,285,44296001,,,-1,670
1677.84,1652.59,413.15,0,1677.84,419.46,4,3,2018-11-09,342,44296002,,,-1,670
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-11-09,328,44296003,,,-1,670
100.93,60.14,12.03,0,100.93,20.19,5,3,2018-11-09,215,44296004,,,-1,670
356.9,352.14,352.14,0,356.9,356.9,1,3,2018-11-09,275,44296005,,,-1,670
838.92,826.29,413.15,0,838.92,419.46,2,3,2018-11-09,340,44296006,,,-1,670
874.79,884.71,884.71,0,874.79,874.79,1,3,2018-11-09,317,44296007,,,-1,670
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,3,2018-11-09,311,44296008,,,-1,670
40.37,24.06,12.03,0,40.37,20.19,2,3,2018-11-09,212,44296009,,,-1,670
838.92,826.29,413.15,0,838.92,419.46,2,3,2018-11-09,338,44296010,,,-1,670
10734.81,10856.47,2171.29,0,10734.81,2146.96,5,3,2018-11-09,310,44296011,,,-1,670
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,2018-11-09,316,44296012,,,-1,670
874.79,884.71,884.71,0,874.79,874.79,1,3,2018-11-09,315,44296013,,,-1,670
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2018-11-09,313,44296014,,,-1,670
28.84,31.72,31.72,0,28.84,28.84,1,3,2018-11-09,235,44296015,,,-1,670
57.68,63.45,31.72,0,57.68,28.84,2,3,2018-11-09,229,44296016,,,-1,670
20.75,22.82,5.71,0,20.75,5.19,4,3,2018-11-09,223,44296017,,,-1,670
551.81,544.46,181.49,0,551.81,183.94,3,3,2018-11-09,262,44296018,,,-1,670
183.94,181.49,181.49,0,183.94,183.94,1,3,2018-11-09,270,44296019,,,-1,670
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-11-09,326,44296020,,,-1,670
838.92,826.29,413.15,0,838.92,419.46,2,3,2018-11-09,334,44296021,,,-1,670
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-11-09,332,44296022,,,-1,670
874.79,884.71,884.71,0,874.79,874.79,1,3,2018-11-09,319,44296023,,,-1,670
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-11-09,336,44296024,,,-1,670
419.46,413.15,413.15,0,419.46,419.46,1,3,2018-11-09,330,44296025,,,-1,670
874.79,884.71,884.71,0,874.79,874.79,1,3,2018-11-09,318,44296026,,,-1,670
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,5,2018-12-09,351,44297001,,,-1,17
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,2018-12-09,347,44297002,,,-1,17
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,2018-12-09,346,44297003,,,-1,17
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,5,2018-12-09,349,44297004,,,-1,17
15.56,17.12,5.71,0,15.56,5.19,3,5,2018-12-09,223,44297005,,,-1,17
17.1,10.19,3.4,0,17.1,5.7,3,5,2018-12-09,219,44297006,,,-1,17
28.84,31.72,31.72,0,28.84,28.84,1,5,2018-12-09,232,44297007,,,-1,17
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,2018-12-09,345,44297008,,,-1,17
115.36,126.9,31.72,0,115.36,28.84,4,6,2019-01-09,235,44298001,,,-1,679
183.94,181.49,181.49,0,183.94,183.94,1,6,2019-01-09,270,44298002,,,-1,679
356.9,352.14,352.14,0,356.9,356.9,1,6,2019-01-09,275,44298003,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,334,44298004,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,336,44298005,,,-1,679
874.79,884.71,884.71,0,874.79,874.79,1,6,2019-01-09,319,44298006,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,324,44298007,,,-1,679
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2019-01-09,312,44298008,,,-1,679
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2019-01-09,315,44298009,,,-1,679
874.79,884.71,884.71,0,874.79,874.79,1,6,2019-01-09,318,44298010,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,328,44298011,,,-1,679
838.92,826.29,413.15,0,838.92,419.46,2,6,2019-01-09,332,44298012,,,-1,679
100.93,60.14,12.03,0,100.93,20.19,5,6,2019-01-09,212,44298013,,,-1,679
10734.81,10856.47,2171.29,0,10734.81,2146.96,5,6,2019-01-09,314,44298014,,,-1,679
838.92,826.29,413.15,0,838.92,419.46,2,6,2019-01-09,338,44298015,,,-1,679
183.94,181.49,181.49,0,183.94,183.94,1,6,2019-01-09,262,44298016,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,326,44298017,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,342,44298018,,,-1,679
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2019-01-09,340,44298019,,,-1,679
183.94,181.49,181.49,0,183.94,183.94,1,6,2019-01-09,272,44298020,,,-1,679
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2019-01-09,316,44298021,,,-1,679
874.79,884.71,884.71,0,874.79,874.79,1,6,2019-01-09,317,44298022,,,-1,679
183.94,181.49,181.49,0,183.94,183.94,1,6,2019-01-09,264,44298023,,,-1,679
357.16,352.4,176.2,0,357.16,178.58,2,6,2019-01-09,253,44298024,,,-1,679
28.84,31.72,31.72,0,28.84,28.84,1,6,2019-01-09,232,44298025,,,-1,679
178.58,176.2,176.2,0,178.58,178.58,1,6,2019-01-09,285,44298026,,,-1,679
40.37,24.06,12.03,0,40.37,20.19,2,6,2019-01-09,220,44298027,,,-1,679
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,326,44299001,,,-1,203
838.92,826.29,413.15,0,838.92,419.46,2,4,2019-01-09,334,44299002,,,-1,203
28.84,31.72,31.72,0,28.84,28.84,1,4,2019-01-09,235,44299003,,,-1,203
20.19,12.03,12.03,0,20.19,20.19,1,4,2019-01-09,212,44299004,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,338,44299005,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,342,44299006,,,-1,203
183.94,181.49,181.49,0,183.94,183.94,1,4,2019-01-09,262,44299007,,,-1,203
28.84,31.72,31.72,0,28.84,28.84,1,4,2019-01-09,232,44299008,,,-1,203
86.52,95.17,31.72,0,86.52,28.84,3,4,2019-01-09,229,44299009,,,-1,203
874.79,884.71,884.71,0,874.79,874.79,1,4,2019-01-09,316,44299010,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,324,44299011,,,-1,203
183.94,181.49,181.49,0,183.94,183.94,1,4,2019-01-09,264,44299012,,,-1,203
10734.81,10856.47,2171.29,0,10734.81,2146.96,5,4,2019-01-09,312,44299013,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,332,44299014,,,-1,203
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2019-01-09,318,44299015,,,-1,203
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2019-01-09,314,44299016,,,-1,203
367.88,362.97,181.49,0,367.88,183.94,2,4,2019-01-09,270,44299017,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,322,44299018,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,336,44299019,,,-1,203
838.92,826.29,413.15,0,838.92,419.46,2,4,2019-01-09,340,44299020,,,-1,203
25.93,28.53,5.71,0,25.93,5.19,5,4,2019-01-09,223,44299021,,,-1,203
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,320,44299022,,,-1,203
40.37,24.06,12.03,0,40.37,20.19,2,4,2019-01-09,215,44299023,,,-1,203
178.58,176.2,176.2,0,178.58,178.58,1,4,2019-01-09,285,44299024,,,-1,203
874.79,884.71,884.71,0,874.79,874.79,1,4,2019-01-09,317,44299025,,,-1,203
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2019-01-09,310,44299026,,,-1,203
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2019-01-09,319,44299027,,,-1,203
874.79,884.71,884.71,0,874.79,874.79,1,6,2019-01-09,315,44300001,,,-1,480
57.68,63.45,31.72,0,57.68,28.84,2,6,2019-01-09,232,44300002,,,-1,480
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,322,44300003,,,-1,480
15.56,17.12,5.71,0,15.56,5.19,3,6,2019-01-09,223,44300004,,,-1,480
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,326,44300005,,,-1,480
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,328,44300006,,,-1,480
838.92,826.29,413.15,0,838.92,419.46,2,6,2019-01-09,342,44300007,,,-1,480
3499.18,3538.83,884.71,0,3499.18,874.79,4,6,2019-01-09,319,44300008,,,-1,480
419.46,413.15,413.15,0,419.46,419.46,1,6,2019-01-09,324,44300009,,,-1,480
838.92,826.29,413.15,0,838.92,419.46,2,6,2019-01-09,332,44300010,,,-1,480
357.16,352.4,176.2,0,357.16,178.58,2,4,2019-01-09,253,44301001,,,-1,491
838.92,826.29,413.15,0,838.92,419.46,2,4,2019-01-09,338,44301002,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,324,44301003,,,-1,491
1070.69,1056.42,352.14,0,1070.69,356.9,3,4,2019-01-09,275,44301004,,,-1,491
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2019-01-09,318,44301005,,,-1,491
20.19,12.03,12.03,0,20.19,20.19,1,4,2019-01-09,215,44301006,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,320,44301007,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,330,44301008,,,-1,491
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2019-01-09,313,44301009,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,334,44301010,,,-1,491
115.36,126.9,31.72,0,115.36,28.84,4,4,2019-01-09,235,44301011,,,-1,491
10734.81,10856.47,2171.29,0,10734.81,2146.96,5,4,2019-01-09,311,44301012,,,-1,491
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2019-01-09,314,44301013,,,-1,491
28.84,31.72,31.72,0,28.84,28.84,1,4,2019-01-09,229,44301014,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,342,44301015,,,-1,491
20.19,12.03,12.03,0,20.19,20.19,1,4,2019-01-09,220,44301016,,,-1,491
838.92,826.29,413.15,0,838.92,419.46,2,4,2019-01-09,332,44301017,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,322,44301018,,,-1,491
40.37,24.06,12.03,0,40.37,20.19,2,4,2019-01-09,212,44301019,,,-1,491
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2019-01-09,317,44301020,,,-1,491
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2019-01-09,310,44301021,,,-1,491
183.94,181.49,181.49,0,183.94,183.94,1,4,2019-01-09,264,44301022,,,-1,491
178.58,176.2,176.2,0,178.58,178.58,1,4,2019-01-09,285,44301023,,,-1,491
57.68,63.45,31.72,0,57.68,28.84,2,4,2019-01-09,232,44301024,,,-1,491
874.79,884.71,884.71,0,874.79,874.79,1,4,2019-01-09,315,44301025,,,-1,491
419.46,413.15,413.15,0,419.46,419.46,1,4,2019-01-09,340,44301026,,,-1,491
367.88,362.97,181.49,0,367.88,183.94,2,4,2019-01-09,262,44301027,,,-1,491
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,2019-01-09,313,44302001,,,-1,603
5.7,3.4,3.4,0,5.7,5.7,1,2,2019-01-09,219,44303001,,,-1,252
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,2019-02-09,350,44304001,,,-1,27
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,2019-02-09,349,44304002,,,-1,27
722.59,623.84,623.84,0,722.59,722.59,1,5,2019-02-09,293,44304003,,,-1,27
714.7,617.03,617.03,0,714.7,714.7,1,5,2019-02-09,296,44304004,,,-1,27
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,5,2019-02-09,348,44304005,,,-1,27
809.76,699.09,699.09,0,809.76,809.76,1,5,2019-02-09,300,44304006,,,-1,27
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,5,2019-02-09,347,44304007,,,-1,27
722.59,623.84,623.84,0,722.59,722.59,1,5,2019-02-09,307,44304008,,,-1,27
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,5,2019-02-09,345,44304009,,,-1,27
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,2019-02-09,351,44305001,,,-1,676
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,2019-02-09,344,44305002,,,-1,676
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,2019-02-09,346,44305003,,,-1,676
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,2019-02-09,347,44305004,,,-1,676
1429.41,1234.06,617.03,0,1429.41,714.7,2,5,2019-02-09,296,44305005,,,-1,676
818.7,706.81,706.81,0,818.7,818.7,1,5,2019-02-09,292,44305006,,,-1,676
57.68,63.45,31.72,0,57.68,28.84,2,5,2019-02-09,229,44305007,,,-1,676
28.84,31.72,31.72,0,28.84,28.84,1,5,2019-02-09,232,44305008,,,-1,676
57.68,63.45,31.72,0,57.68,28.84,2,5,2019-02-09,235,44305009,,,-1,676
64.8,40.76,3.4,0,66.12,5.51,12,5,2019-02-09,218,44305010,,,-1,676
